Location_ID,Sensing_Date,HourDay,Day_Type,Total_of_Directions,Local,Network,MAX,MEAN,absolute_local_network_gap,MAX_differs_from_Local_level,MAX_differs_from_Network_level
4,2024-08-30,13,Weekday,2698,10.01926782273603,97.34288034543546,97.34288034543546,53.68107408408574,87.32361252269943,True,False
66,2025-12-25,19,Weekday,1530,5.5769230769230775,92.89748486449149,92.89748486449149,49.237203970707284,87.32056178756841,True,False
66,2025-07-22,19,Weekday,1474,5.0,92.32050709032546,92.32050709032546,48.66025354516273,87.32050709032546,True,False
4,2024-10-14,15,Weekday,2212,8.092485549132949,95.41236089030207,95.41236089030207,51.75242321971751,87.31987534116912,True,False
66,2024-11-25,20,Weekday,1235,5.096153846153846,92.4134680410681,92.4134680410681,48.75481094361097,87.31731419491426,True,False
66,2026-06-01,20,Weekday,1235,5.096153846153846,92.4134680410681,92.4134680410681,48.75481094361097,87.31731419491426,True,False
118,2026-01-17,10,Weekend,59,96.85990338164251,9.54599524187153,96.85990338164251,53.202949311757024,87.31390813977097,False,True
118,2025-09-27,10,Weekend,59,96.85990338164251,9.54599524187153,96.85990338164251,53.202949311757024,87.31390813977097,False,True
188,2025-10-25,21,Weekend,9,93.83561643835617,6.523209825145712,93.83561643835617,50.17941313175094,87.31240661321046,False,True
188,2025-10-18,21,Weekend,9,93.83561643835617,6.523209825145712,93.83561643835617,50.17941313175094,87.31240661321046,False,True
24,2026-04-03,5,Weekday,74,1.5414258188824663,88.85354439388384,88.85354439388384,45.197485106383155,87.31211857500136,True,False
1,2025-04-18,14,Weekday,1522,1.729106628242075,89.04101422780383,89.04101422780383,45.38506042802295,87.31190759956175,True,False
66,2024-09-11,15,Weekday,1673,2.8790786948176583,90.18779809220986,90.18779809220986,46.53343839351376,87.3087193973922,True,False
4,2024-08-14,14,Weekday,2313,8.863198458574182,96.16981956919165,96.16981956919165,52.51650901388291,87.30662111061747,True,False
181,2025-07-14,0,Weekday,179,7.02247191011236,94.3278652427612,94.3278652427612,50.67516857643678,87.30539333264885,True,False
66,2025-11-10,19,Weekday,1275,2.8846153846153846,90.1883304213563,90.1883304213563,46.53647290298584,87.30371503674091,True,False
4,2025-05-26,16,Weekday,2073,4.046242774566474,91.34647876125544,91.34647876125544,47.69636076791096,87.30023598668896,True,False
118,2026-01-15,16,Weekday,111,99.03846153846155,11.738456339819912,99.03846153846155,55.38845893914073,87.30000519864163,False,True
84,2026-08-05,18,Weekday,1534,1.3461538461538463,88.64559456307556,88.64559456307556,44.9958742046147,87.29944071692172,True,False
1,2024-10-18,13,Weekday,2127,6.051873198847262,93.35076356289737,93.35076356289737,49.701318380872316,87.29889036405011,True,False
35,2025-05-17,8,Weekend,350,1.4423076923076923,88.73672720055572,88.73672720055572,45.08951744643171,87.29441950824803,True,False
66,2026-01-07,19,Weekday,1438,4.615384615384616,91.90707407256917,91.90707407256917,48.26122934397689,87.29168945718456,True,False
118,2026-07-04,8,Weekend,21,93.96135265700482,6.671132281432966,93.96135265700482,50.31624246921889,87.29022037557186,False,True
118,2024-12-14,8,Weekend,21,93.96135265700482,6.671132281432966,93.96135265700482,50.31624246921889,87.29022037557186,False,True
118,2025-12-14,8,Weekend,21,93.96135265700482,6.671132281432966,93.96135265700482,50.31624246921889,87.29022037557186,False,True
118,2024-08-11,8,Weekend,21,93.96135265700482,6.671132281432966,93.96135265700482,50.31624246921889,87.29022037557186,False,True
1,2024-10-18,14,Weekday,1544,2.0172910662824206,89.30728876877832,89.30728876877832,45.66228991753037,87.2899977024959,True,False
124,2025-08-01,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-12-23,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2024-12-31,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-09-05,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-07-24,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-01-30,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-08-08,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-01-14,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2026-01-29,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-07-30,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-05-07,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
124,2025-02-17,16,Weekday,13,88.6968085106383,1.4073028682740663,88.6968085106383,45.05205568945619,87.28950564236423,False,True
71,2026-02-13,12,Weekday,119,99.42418426103646,12.14555672081841,99.42418426103646,55.78487049092743,87.27862754021805,False,True
66,2025-02-03,15,Weekday,1771,4.030710172744722,91.30564387917329,91.30564387917329,47.668177025959004,87.27493370642857,True,False
1,2026-08-05,13,Weekday,1791,2.5936599423631126,89.86570800404064,89.86570800404064,46.22968397320188,87.27204806167752,True,False
138,2026-01-08,11,Weekday,24,89.96138996138995,2.6900990099009903,89.96138996138995,46.32574448564547,87.27129095148896,False,True
138,2024-11-21,11,Weekday,24,89.96138996138995,2.6900990099009903,89.96138996138995,46.32574448564547,87.27129095148896,False,True
138,2024-11-04,11,Weekday,24,89.96138996138995,2.6900990099009903,89.96138996138995,46.32574448564547,87.27129095148896,False,True
138,2025-07-17,11,Weekday,24,89.96138996138995,2.6900990099009903,89.96138996138995,46.32574448564547,87.27129095148896,False,True
138,2025-09-26,11,Weekday,24,89.96138996138995,2.6900990099009903,89.96138996138995,46.32574448564547,87.27129095148896,False,True
138,2025-04-10,11,Weekday,24,89.96138996138995,2.6900990099009903,89.96138996138995,46.32574448564547,87.27129095148896,False,True
