Location_ID,Window15,observed_rows,observed_total,first_record,last_record,zero_row_window
14,2026-08-08 17:15:00,15,180.0,2026-08-08 17:15:00,2026-08-08 17:29:00,False
14,2026-08-08 17:30:00,15,122.0,2026-08-08 17:30:00,2026-08-08 17:44:00,False
14,2026-08-08 17:45:00,15,88.0,2026-08-08 17:45:00,2026-08-08 17:59:00,False
14,2026-08-08 18:00:00,10,38.0,2026-08-08 18:05:00,2026-08-08 18:14:00,False
14,2026-08-08 18:15:00,14,70.0,2026-08-08 18:15:00,2026-08-08 18:29:00,False
14,2026-08-08 18:30:00,11,28.0,2026-08-08 18:31:00,2026-08-08 18:44:00,False
14,2026-08-08 18:45:00,10,21.0,2026-08-08 18:46:00,2026-08-08 18:55:00,False
14,2026-08-08 19:00:00,4,5.0,2026-08-08 19:05:00,2026-08-08 19:10:00,False
14,2026-08-08 19:15:00,8,18.0,2026-08-08 19:16:00,2026-08-08 19:29:00,False
14,2026-08-08 19:30:00,9,17.0,2026-08-08 19:32:00,2026-08-08 19:44:00,False
14,2026-08-08 19:45:00,12,23.0,2026-08-08 19:46:00,2026-08-08 19:59:00,False
14,2026-08-08 20:00:00,10,28.0,2026-08-08 20:05:00,2026-08-08 20:14:00,False
14,2026-08-08 20:15:00,9,43.0,2026-08-08 20:15:00,2026-08-08 20:26:00,False
14,2026-08-08 20:30:00,6,11.0,2026-08-08 20:31:00,2026-08-08 20:43:00,False
14,2026-08-08 20:45:00,8,15.0,2026-08-08 20:45:00,2026-08-08 20:58:00,False
14,2026-08-08 21:00:00,0,,,,True
14,2026-08-08 21:15:00,0,,,,True
14,2026-08-08 21:30:00,0,,,,True
17,2026-08-07 23:45:00,3,6.0,2026-08-07 23:55:00,2026-08-07 23:58:00,False
17,2026-08-08 00:00:00,4,7.0,2026-08-08 00:01:00,2026-08-08 00:09:00,False
17,2026-08-08 00:15:00,4,8.0,2026-08-08 00:17:00,2026-08-08 00:27:00,False
17,2026-08-08 00:30:00,4,8.0,2026-08-08 00:34:00,2026-08-08 00:41:00,False
17,2026-08-08 00:45:00,4,7.0,2026-08-08 00:46:00,2026-08-08 00:59:00,False
17,2026-08-08 01:00:00,4,6.0,2026-08-08 01:00:00,2026-08-08 01:09:00,False
17,2026-08-08 01:15:00,5,7.0,2026-08-08 01:19:00,2026-08-08 01:26:00,False
17,2026-08-08 01:30:00,5,12.0,2026-08-08 01:31:00,2026-08-08 01:44:00,False
17,2026-08-08 01:45:00,2,5.0,2026-08-08 01:50:00,2026-08-08 01:54:00,False
17,2026-08-08 02:00:00,2,2.0,2026-08-08 02:10:00,2026-08-08 02:13:00,False
17,2026-08-08 02:15:00,0,,,,True
17,2026-08-08 02:30:00,4,6.0,2026-08-08 02:39:00,2026-08-08 02:43:00,False
17,2026-08-08 02:45:00,4,8.0,2026-08-08 02:46:00,2026-08-08 02:53:00,False
17,2026-08-08 03:00:00,3,3.0,2026-08-08 03:10:00,2026-08-08 03:14:00,False
17,2026-08-08 03:15:00,3,4.0,2026-08-08 03:15:00,2026-08-08 03:23:00,False
17,2026-08-08 03:30:00,1,1.0,2026-08-08 03:41:00,2026-08-08 03:41:00,False
17,2026-08-08 03:45:00,1,1.0,2026-08-08 03:53:00,2026-08-08 03:53:00,False
17,2026-08-08 04:00:00,2,3.0,2026-08-08 04:00:00,2026-08-08 04:05:00,False
17,2026-08-08 04:15:00,2,3.0,2026-08-08 04:28:00,2026-08-08 04:29:00,False
17,2026-08-08 04:30:00,5,9.0,2026-08-08 04:31:00,2026-08-08 04:41:00,False
17,2026-08-08 04:45:00,2,4.0,2026-08-08 04:52:00,2026-08-08 04:56:00,False
17,2026-08-08 05:00:00,1,1.0,2026-08-08 05:07:00,2026-08-08 05:07:00,False
17,2026-08-08 05:15:00,5,8.0,2026-08-08 05:17:00,2026-08-08 05:29:00,False
17,2026-08-08 05:30:00,6,6.0,2026-08-08 05:31:00,2026-08-08 05:42:00,False
17,2026-08-08 05:45:00,10,18.0,2026-08-08 05:45:00,2026-08-08 05:58:00,False
17,2026-08-08 06:00:00,8,19.0,2026-08-08 06:00:00,2026-08-08 06:11:00,False
17,2026-08-08 06:15:00,9,10.0,2026-08-08 06:15:00,2026-08-08 06:29:00,False
17,2026-08-08 06:30:00,6,6.0,2026-08-08 06:30:00,2026-08-08 06:44:00,False
17,2026-08-08 06:45:00,5,11.0,2026-08-08 06:46:00,2026-08-08 06:59:00,False
17,2026-08-08 07:00:00,12,22.0,2026-08-08 07:00:00,2026-08-08 07:14:00,False
17,2026-08-08 07:15:00,11,27.0,2026-08-08 07:18:00,2026-08-08 07:29:00,False
17,2026-08-08 07:30:00,10,26.0,2026-08-08 07:30:00,2026-08-08 07:44:00,False
17,2026-08-08 07:45:00,12,18.0,2026-08-08 07:45:00,2026-08-08 07:59:00,False
17,2026-08-08 08:00:00,12,33.0,2026-08-08 08:00:00,2026-08-08 08:13:00,False
17,2026-08-08 08:15:00,12,35.0,2026-08-08 08:15:00,2026-08-08 08:27:00,False
17,2026-08-08 08:30:00,15,66.0,2026-08-08 08:30:00,2026-08-08 08:44:00,False
17,2026-08-08 08:45:00,12,26.0,2026-08-08 08:45:00,2026-08-08 08:59:00,False
17,2026-08-08 09:00:00,12,35.0,2026-08-08 09:01:00,2026-08-08 09:14:00,False
17,2026-08-08 09:15:00,14,66.0,2026-08-08 09:15:00,2026-08-08 09:29:00,False
17,2026-08-08 09:30:00,14,58.0,2026-08-08 09:30:00,2026-08-08 09:44:00,False
17,2026-08-08 09:45:00,14,47.0,2026-08-08 09:45:00,2026-08-08 09:59:00,False
17,2026-08-08 10:00:00,15,60.0,2026-08-08 10:00:00,2026-08-08 10:14:00,False
17,2026-08-08 10:15:00,14,113.0,2026-08-08 10:15:00,2026-08-08 10:29:00,False
17,2026-08-08 10:30:00,15,101.0,2026-08-08 10:30:00,2026-08-08 10:44:00,False
17,2026-08-08 10:45:00,14,93.0,2026-08-08 10:45:00,2026-08-08 10:59:00,False
17,2026-08-08 11:00:00,14,62.0,2026-08-08 11:01:00,2026-08-08 11:14:00,False
17,2026-08-08 11:15:00,15,88.0,2026-08-08 11:15:00,2026-08-08 11:29:00,False
17,2026-08-08 11:30:00,15,100.0,2026-08-08 11:30:00,2026-08-08 11:44:00,False
17,2026-08-08 11:45:00,14,87.0,2026-08-08 11:45:00,2026-08-08 11:59:00,False
17,2026-08-08 12:00:00,15,109.0,2026-08-08 12:00:00,2026-08-08 12:14:00,False
17,2026-08-08 12:15:00,15,93.0,2026-08-08 12:15:00,2026-08-08 12:29:00,False
17,2026-08-08 12:30:00,14,78.0,2026-08-08 12:30:00,2026-08-08 12:44:00,False
17,2026-08-08 12:45:00,15,87.0,2026-08-08 12:45:00,2026-08-08 12:59:00,False
17,2026-08-08 13:00:00,15,93.0,2026-08-08 13:00:00,2026-08-08 13:14:00,False
17,2026-08-08 13:15:00,14,97.0,2026-08-08 13:15:00,2026-08-08 13:29:00,False
17,2026-08-08 13:30:00,15,81.0,2026-08-08 13:30:00,2026-08-08 13:44:00,False
17,2026-08-08 13:45:00,15,100.0,2026-08-08 13:45:00,2026-08-08 13:59:00,False
17,2026-08-08 14:00:00,15,109.0,2026-08-08 14:00:00,2026-08-08 14:14:00,False
17,2026-08-08 14:15:00,15,80.0,2026-08-08 14:15:00,2026-08-08 14:29:00,False
17,2026-08-08 14:30:00,15,98.0,2026-08-08 14:30:00,2026-08-08 14:44:00,False
17,2026-08-08 14:45:00,15,109.0,2026-08-08 14:45:00,2026-08-08 14:59:00,False
17,2026-08-08 15:00:00,15,114.0,2026-08-08 15:00:00,2026-08-08 15:14:00,False
17,2026-08-08 15:15:00,15,121.0,2026-08-08 15:15:00,2026-08-08 15:29:00,False
17,2026-08-08 15:30:00,15,114.0,2026-08-08 15:30:00,2026-08-08 15:44:00,False
17,2026-08-08 15:45:00,15,81.0,2026-08-08 15:45:00,2026-08-08 15:59:00,False
17,2026-08-08 16:00:00,15,121.0,2026-08-08 16:00:00,2026-08-08 16:14:00,False
17,2026-08-08 16:15:00,15,247.0,2026-08-08 16:15:00,2026-08-08 16:29:00,False
17,2026-08-08 16:30:00,15,156.0,2026-08-08 16:30:00,2026-08-08 16:44:00,False
17,2026-08-08 16:45:00,15,147.0,2026-08-08 16:45:00,2026-08-08 16:59:00,False
17,2026-08-08 17:00:00,15,99.0,2026-08-08 17:00:00,2026-08-08 17:14:00,False
17,2026-08-08 17:15:00,14,102.0,2026-08-08 17:15:00,2026-08-08 17:29:00,False
17,2026-08-08 17:30:00,15,142.0,2026-08-08 17:30:00,2026-08-08 17:44:00,False
17,2026-08-08 17:45:00,15,174.0,2026-08-08 17:45:00,2026-08-08 17:59:00,False
17,2026-08-08 18:00:00,15,161.0,2026-08-08 18:00:00,2026-08-08 18:14:00,False
17,2026-08-08 18:15:00,14,95.0,2026-08-08 18:15:00,2026-08-08 18:29:00,False
17,2026-08-08 18:30:00,14,82.0,2026-08-08 18:30:00,2026-08-08 18:44:00,False
17,2026-08-08 18:45:00,13,66.0,2026-08-08 18:45:00,2026-08-08 18:59:00,False
17,2026-08-08 19:00:00,13,81.0,2026-08-08 19:00:00,2026-08-08 19:14:00,False
17,2026-08-08 19:15:00,14,74.0,2026-08-08 19:15:00,2026-08-08 19:29:00,False
17,2026-08-08 19:30:00,12,58.0,2026-08-08 19:31:00,2026-08-08 19:43:00,False
17,2026-08-08 19:45:00,13,64.0,2026-08-08 19:45:00,2026-08-08 19:59:00,False
17,2026-08-08 20:00:00,14,82.0,2026-08-08 20:00:00,2026-08-08 20:14:00,False
17,2026-08-08 20:15:00,15,142.0,2026-08-08 20:15:00,2026-08-08 20:29:00,False
17,2026-08-08 20:30:00,14,90.0,2026-08-08 20:30:00,2026-08-08 20:44:00,False
17,2026-08-08 20:45:00,14,79.0,2026-08-08 20:45:00,2026-08-08 20:59:00,False
17,2026-08-08 21:00:00,12,31.0,2026-08-08 21:00:00,2026-08-08 21:14:00,False
17,2026-08-08 21:15:00,14,51.0,2026-08-08 21:15:00,2026-08-08 21:29:00,False
17,2026-08-08 21:30:00,3,9.0,2026-08-08 21:30:00,2026-08-08 21:34:00,False
18,2026-08-07 23:45:00,2,2.0,2026-08-07 23:55:00,2026-08-07 23:57:00,False
18,2026-08-08 00:00:00,1,1.0,2026-08-08 00:11:00,2026-08-08 00:11:00,False
18,2026-08-08 00:15:00,0,,,,True
18,2026-08-08 00:30:00,1,1.0,2026-08-08 00:33:00,2026-08-08 00:33:00,False
18,2026-08-08 00:45:00,1,1.0,2026-08-08 00:51:00,2026-08-08 00:51:00,False
18,2026-08-08 01:00:00,0,,,,True
18,2026-08-08 01:15:00,0,,,,True
18,2026-08-08 01:30:00,0,,,,True
18,2026-08-08 01:45:00,1,1.0,2026-08-08 01:58:00,2026-08-08 01:58:00,False
18,2026-08-08 02:00:00,0,,,,True
18,2026-08-08 02:15:00,0,,,,True
18,2026-08-08 02:30:00,0,,,,True
18,2026-08-08 02:45:00,0,,,,True
18,2026-08-08 03:00:00,0,,,,True
18,2026-08-08 03:15:00,0,,,,True
18,2026-08-08 03:30:00,0,,,,True
18,2026-08-08 03:45:00,0,,,,True
18,2026-08-08 04:00:00,0,,,,True
18,2026-08-08 04:15:00,0,,,,True
18,2026-08-08 04:30:00,0,,,,True
18,2026-08-08 04:45:00,0,,,,True
18,2026-08-08 05:00:00,0,,,,True
18,2026-08-08 05:15:00,0,,,,True
18,2026-08-08 05:30:00,0,,,,True
18,2026-08-08 05:45:00,0,,,,True
18,2026-08-08 06:00:00,1,1.0,2026-08-08 06:02:00,2026-08-08 06:02:00,False
18,2026-08-08 06:15:00,0,,,,True
18,2026-08-08 06:30:00,0,,,,True
18,2026-08-08 06:45:00,1,1.0,2026-08-08 06:53:00,2026-08-08 06:53:00,False
18,2026-08-08 07:00:00,3,3.0,2026-08-08 07:04:00,2026-08-08 07:13:00,False
18,2026-08-08 07:15:00,2,2.0,2026-08-08 07:25:00,2026-08-08 07:29:00,False
18,2026-08-08 07:30:00,4,5.0,2026-08-08 07:34:00,2026-08-08 07:43:00,False
18,2026-08-08 07:45:00,6,7.0,2026-08-08 07:47:00,2026-08-08 07:59:00,False
18,2026-08-08 08:00:00,9,15.0,2026-08-08 08:01:00,2026-08-08 08:14:00,False
18,2026-08-08 08:15:00,5,5.0,2026-08-08 08:15:00,2026-08-08 08:29:00,False
18,2026-08-08 08:30:00,7,16.0,2026-08-08 08:30:00,2026-08-08 08:42:00,False
18,2026-08-08 08:45:00,7,10.0,2026-08-08 08:45:00,2026-08-08 08:58:00,False
18,2026-08-08 09:00:00,9,23.0,2026-08-08 09:04:00,2026-08-08 09:14:00,False
18,2026-08-08 09:15:00,10,22.0,2026-08-08 09:15:00,2026-08-08 09:28:00,False
18,2026-08-08 09:30:00,14,37.0,2026-08-08 09:30:00,2026-08-08 09:44:00,False
18,2026-08-08 09:45:00,14,52.0,2026-08-08 09:45:00,2026-08-08 09:59:00,False
18,2026-08-08 10:00:00,12,35.0,2026-08-08 10:00:00,2026-08-08 10:12:00,False
18,2026-08-08 10:15:00,11,24.0,2026-08-08 10:16:00,2026-08-08 10:29:00,False
18,2026-08-08 10:30:00,13,30.0,2026-08-08 10:30:00,2026-08-08 10:44:00,False
18,2026-08-08 10:45:00,14,39.0,2026-08-08 10:45:00,2026-08-08 10:59:00,False
18,2026-08-08 11:00:00,11,32.0,2026-08-08 11:00:00,2026-08-08 11:14:00,False
18,2026-08-08 11:15:00,14,62.0,2026-08-08 11:15:00,2026-08-08 11:29:00,False
18,2026-08-08 11:30:00,13,45.0,2026-08-08 11:31:00,2026-08-08 11:44:00,False
18,2026-08-08 11:45:00,12,61.0,2026-08-08 11:45:00,2026-08-08 11:59:00,False
18,2026-08-08 12:00:00,15,63.0,2026-08-08 12:00:00,2026-08-08 12:14:00,False
18,2026-08-08 12:15:00,14,59.0,2026-08-08 12:15:00,2026-08-08 12:29:00,False
18,2026-08-08 12:30:00,15,63.0,2026-08-08 12:30:00,2026-08-08 12:44:00,False
18,2026-08-08 12:45:00,11,37.0,2026-08-08 12:45:00,2026-08-08 12:58:00,False
18,2026-08-08 13:00:00,14,74.0,2026-08-08 13:00:00,2026-08-08 13:14:00,False
18,2026-08-08 13:15:00,14,74.0,2026-08-08 13:15:00,2026-08-08 13:28:00,False
18,2026-08-08 13:30:00,11,49.0,2026-08-08 13:31:00,2026-08-08 13:44:00,False
18,2026-08-08 13:45:00,14,63.0,2026-08-08 13:45:00,2026-08-08 13:59:00,False
18,2026-08-08 14:00:00,14,48.0,2026-08-08 14:00:00,2026-08-08 14:14:00,False
18,2026-08-08 14:15:00,15,46.0,2026-08-08 14:15:00,2026-08-08 14:29:00,False
18,2026-08-08 14:30:00,13,34.0,2026-08-08 14:30:00,2026-08-08 14:44:00,False
18,2026-08-08 14:45:00,14,40.0,2026-08-08 14:45:00,2026-08-08 14:59:00,False
18,2026-08-08 15:00:00,10,25.0,2026-08-08 15:00:00,2026-08-08 15:14:00,False
18,2026-08-08 15:15:00,12,36.0,2026-08-08 15:15:00,2026-08-08 15:29:00,False
18,2026-08-08 15:30:00,14,45.0,2026-08-08 15:30:00,2026-08-08 15:44:00,False
18,2026-08-08 15:45:00,13,37.0,2026-08-08 15:45:00,2026-08-08 15:59:00,False
18,2026-08-08 16:00:00,13,38.0,2026-08-08 16:00:00,2026-08-08 16:14:00,False
18,2026-08-08 16:15:00,13,84.0,2026-08-08 16:15:00,2026-08-08 16:29:00,False
18,2026-08-08 16:30:00,15,86.0,2026-08-08 16:30:00,2026-08-08 16:44:00,False
18,2026-08-08 16:45:00,14,93.0,2026-08-08 16:45:00,2026-08-08 16:59:00,False
18,2026-08-08 17:00:00,13,60.0,2026-08-08 17:00:00,2026-08-08 17:14:00,False
18,2026-08-08 17:15:00,11,26.0,2026-08-08 17:16:00,2026-08-08 17:28:00,False
18,2026-08-08 17:30:00,11,23.0,2026-08-08 17:30:00,2026-08-08 17:44:00,False
18,2026-08-08 17:45:00,4,9.0,2026-08-08 17:45:00,2026-08-08 17:54:00,False
18,2026-08-08 18:00:00,8,9.0,2026-08-08 18:00:00,2026-08-08 18:11:00,False
18,2026-08-08 18:15:00,4,5.0,2026-08-08 18:18:00,2026-08-08 18:28:00,False
18,2026-08-08 18:30:00,3,6.0,2026-08-08 18:30:00,2026-08-08 18:44:00,False
18,2026-08-08 18:45:00,3,4.0,2026-08-08 18:45:00,2026-08-08 18:53:00,False
18,2026-08-08 19:00:00,1,2.0,2026-08-08 19:03:00,2026-08-08 19:03:00,False
18,2026-08-08 19:15:00,3,3.0,2026-08-08 19:15:00,2026-08-08 19:25:00,False
18,2026-08-08 19:30:00,2,2.0,2026-08-08 19:30:00,2026-08-08 19:42:00,False
18,2026-08-08 19:45:00,1,1.0,2026-08-08 19:48:00,2026-08-08 19:48:00,False
18,2026-08-08 20:00:00,3,4.0,2026-08-08 20:01:00,2026-08-08 20:14:00,False
18,2026-08-08 20:15:00,3,3.0,2026-08-08 20:21:00,2026-08-08 20:24:00,False
18,2026-08-08 20:30:00,1,1.0,2026-08-08 20:32:00,2026-08-08 20:32:00,False
18,2026-08-08 20:45:00,1,1.0,2026-08-08 20:52:00,2026-08-08 20:52:00,False
18,2026-08-08 21:00:00,4,5.0,2026-08-08 21:00:00,2026-08-08 21:13:00,False
18,2026-08-08 21:15:00,1,2.0,2026-08-08 21:17:00,2026-08-08 21:17:00,False
18,2026-08-08 21:30:00,1,1.0,2026-08-08 21:33:00,2026-08-08 21:33:00,False
19,2026-08-07 23:45:00,5,45.0,2026-08-07 23:55:00,2026-08-07 23:59:00,False
19,2026-08-08 00:00:00,15,134.0,2026-08-08 00:00:00,2026-08-08 00:14:00,False
19,2026-08-08 00:15:00,15,172.0,2026-08-08 00:15:00,2026-08-08 00:29:00,False
19,2026-08-08 00:30:00,15,135.0,2026-08-08 00:30:00,2026-08-08 00:44:00,False
19,2026-08-08 00:45:00,14,83.0,2026-08-08 00:45:00,2026-08-08 00:59:00,False
19,2026-08-08 01:00:00,15,70.0,2026-08-08 01:00:00,2026-08-08 01:14:00,False
19,2026-08-08 01:15:00,14,90.0,2026-08-08 01:15:00,2026-08-08 01:29:00,False
19,2026-08-08 01:30:00,14,61.0,2026-08-08 01:30:00,2026-08-08 01:44:00,False
19,2026-08-08 01:45:00,14,76.0,2026-08-08 01:45:00,2026-08-08 01:59:00,False
19,2026-08-08 02:00:00,13,56.0,2026-08-08 02:01:00,2026-08-08 02:14:00,False
19,2026-08-08 02:15:00,13,39.0,2026-08-08 02:15:00,2026-08-08 02:29:00,False
19,2026-08-08 02:30:00,9,28.0,2026-08-08 02:32:00,2026-08-08 02:43:00,False
19,2026-08-08 02:45:00,8,23.0,2026-08-08 02:46:00,2026-08-08 02:58:00,False
19,2026-08-08 03:00:00,8,17.0,2026-08-08 03:00:00,2026-08-08 03:13:00,False
19,2026-08-08 03:15:00,5,18.0,2026-08-08 03:15:00,2026-08-08 03:24:00,False
19,2026-08-08 03:30:00,6,14.0,2026-08-08 03:31:00,2026-08-08 03:43:00,False
19,2026-08-08 03:45:00,3,13.0,2026-08-08 03:51:00,2026-08-08 03:56:00,False
19,2026-08-08 04:00:00,4,9.0,2026-08-08 04:00:00,2026-08-08 04:07:00,False
19,2026-08-08 04:15:00,9,21.0,2026-08-08 04:15:00,2026-08-08 04:29:00,False
19,2026-08-08 04:30:00,6,7.0,2026-08-08 04:31:00,2026-08-08 04:42:00,False
19,2026-08-08 04:45:00,2,3.0,2026-08-08 04:58:00,2026-08-08 04:59:00,False
19,2026-08-08 05:00:00,2,2.0,2026-08-08 05:03:00,2026-08-08 05:12:00,False
19,2026-08-08 05:15:00,1,1.0,2026-08-08 05:27:00,2026-08-08 05:27:00,False
19,2026-08-08 05:30:00,3,4.0,2026-08-08 05:31:00,2026-08-08 05:38:00,False
19,2026-08-08 05:45:00,3,4.0,2026-08-08 05:49:00,2026-08-08 05:57:00,False
19,2026-08-08 06:00:00,0,,,,True
19,2026-08-08 06:15:00,4,4.0,2026-08-08 06:15:00,2026-08-08 06:27:00,False
19,2026-08-08 06:30:00,5,6.0,2026-08-08 06:34:00,2026-08-08 06:44:00,False
19,2026-08-08 06:45:00,4,4.0,2026-08-08 06:53:00,2026-08-08 06:58:00,False
19,2026-08-08 07:00:00,3,4.0,2026-08-08 07:01:00,2026-08-08 07:13:00,False
19,2026-08-08 07:15:00,6,10.0,2026-08-08 07:16:00,2026-08-08 07:29:00,False
19,2026-08-08 07:30:00,4,4.0,2026-08-08 07:30:00,2026-08-08 07:37:00,False
19,2026-08-08 07:45:00,7,10.0,2026-08-08 07:45:00,2026-08-08 07:57:00,False
19,2026-08-08 08:00:00,6,10.0,2026-08-08 08:02:00,2026-08-08 08:12:00,False
19,2026-08-08 08:15:00,9,13.0,2026-08-08 08:16:00,2026-08-08 08:29:00,False
19,2026-08-08 08:30:00,9,27.0,2026-08-08 08:30:00,2026-08-08 08:44:00,False
19,2026-08-08 08:45:00,10,23.0,2026-08-08 08:45:00,2026-08-08 08:59:00,False
19,2026-08-08 09:00:00,13,30.0,2026-08-08 09:00:00,2026-08-08 09:14:00,False
19,2026-08-08 09:15:00,11,23.0,2026-08-08 09:15:00,2026-08-08 09:28:00,False
19,2026-08-08 09:30:00,12,47.0,2026-08-08 09:30:00,2026-08-08 09:44:00,False
19,2026-08-08 09:45:00,14,38.0,2026-08-08 09:46:00,2026-08-08 09:59:00,False
19,2026-08-08 10:00:00,14,39.0,2026-08-08 10:00:00,2026-08-08 10:14:00,False
19,2026-08-08 10:15:00,15,89.0,2026-08-08 10:15:00,2026-08-08 10:29:00,False
19,2026-08-08 10:30:00,15,82.0,2026-08-08 10:30:00,2026-08-08 10:44:00,False
19,2026-08-08 10:45:00,15,114.0,2026-08-08 10:45:00,2026-08-08 10:59:00,False
19,2026-08-08 11:00:00,15,123.0,2026-08-08 11:00:00,2026-08-08 11:14:00,False
19,2026-08-08 11:15:00,15,155.0,2026-08-08 11:15:00,2026-08-08 11:29:00,False
19,2026-08-08 11:30:00,15,195.0,2026-08-08 11:30:00,2026-08-08 11:44:00,False
19,2026-08-08 11:45:00,15,200.0,2026-08-08 11:45:00,2026-08-08 11:59:00,False
19,2026-08-08 12:00:00,15,244.0,2026-08-08 12:00:00,2026-08-08 12:14:00,False
19,2026-08-08 12:15:00,15,272.0,2026-08-08 12:15:00,2026-08-08 12:29:00,False
19,2026-08-08 12:30:00,15,289.0,2026-08-08 12:30:00,2026-08-08 12:44:00,False
19,2026-08-08 12:45:00,15,289.0,2026-08-08 12:45:00,2026-08-08 12:59:00,False
19,2026-08-08 13:00:00,15,277.0,2026-08-08 13:00:00,2026-08-08 13:14:00,False
19,2026-08-08 13:15:00,15,332.0,2026-08-08 13:15:00,2026-08-08 13:29:00,False
19,2026-08-08 13:30:00,15,306.0,2026-08-08 13:30:00,2026-08-08 13:44:00,False
19,2026-08-08 13:45:00,15,335.0,2026-08-08 13:45:00,2026-08-08 13:59:00,False
19,2026-08-08 14:00:00,15,313.0,2026-08-08 14:00:00,2026-08-08 14:14:00,False
19,2026-08-08 14:15:00,15,344.0,2026-08-08 14:15:00,2026-08-08 14:29:00,False
19,2026-08-08 14:30:00,15,324.0,2026-08-08 14:30:00,2026-08-08 14:44:00,False
19,2026-08-08 14:45:00,15,320.0,2026-08-08 14:45:00,2026-08-08 14:59:00,False
19,2026-08-08 15:00:00,15,328.0,2026-08-08 15:00:00,2026-08-08 15:14:00,False
19,2026-08-08 15:15:00,15,311.0,2026-08-08 15:15:00,2026-08-08 15:29:00,False
19,2026-08-08 15:30:00,15,307.0,2026-08-08 15:30:00,2026-08-08 15:44:00,False
19,2026-08-08 15:45:00,15,267.0,2026-08-08 15:45:00,2026-08-08 15:59:00,False
19,2026-08-08 16:00:00,15,316.0,2026-08-08 16:00:00,2026-08-08 16:14:00,False
19,2026-08-08 16:15:00,15,288.0,2026-08-08 16:15:00,2026-08-08 16:29:00,False
19,2026-08-08 16:30:00,15,333.0,2026-08-08 16:30:00,2026-08-08 16:44:00,False
19,2026-08-08 16:45:00,15,373.0,2026-08-08 16:45:00,2026-08-08 16:59:00,False
19,2026-08-08 17:00:00,15,334.0,2026-08-08 17:00:00,2026-08-08 17:14:00,False
19,2026-08-08 17:15:00,15,398.0,2026-08-08 17:15:00,2026-08-08 17:29:00,False
19,2026-08-08 17:30:00,15,389.0,2026-08-08 17:30:00,2026-08-08 17:44:00,False
19,2026-08-08 17:45:00,15,419.0,2026-08-08 17:45:00,2026-08-08 17:59:00,False
19,2026-08-08 18:00:00,15,396.0,2026-08-08 18:00:00,2026-08-08 18:14:00,False
19,2026-08-08 18:15:00,15,487.0,2026-08-08 18:15:00,2026-08-08 18:29:00,False
19,2026-08-08 18:30:00,15,400.0,2026-08-08 18:30:00,2026-08-08 18:44:00,False
19,2026-08-08 18:45:00,15,404.0,2026-08-08 18:45:00,2026-08-08 18:59:00,False
19,2026-08-08 19:00:00,15,459.0,2026-08-08 19:00:00,2026-08-08 19:14:00,False
19,2026-08-08 19:15:00,15,391.0,2026-08-08 19:15:00,2026-08-08 19:29:00,False
19,2026-08-08 19:30:00,15,415.0,2026-08-08 19:30:00,2026-08-08 19:44:00,False
19,2026-08-08 19:45:00,15,394.0,2026-08-08 19:45:00,2026-08-08 19:59:00,False
19,2026-08-08 20:00:00,15,401.0,2026-08-08 20:00:00,2026-08-08 20:14:00,False
19,2026-08-08 20:15:00,15,403.0,2026-08-08 20:15:00,2026-08-08 20:29:00,False
19,2026-08-08 20:30:00,15,309.0,2026-08-08 20:30:00,2026-08-08 20:44:00,False
19,2026-08-08 20:45:00,15,356.0,2026-08-08 20:45:00,2026-08-08 20:59:00,False
19,2026-08-08 21:00:00,15,355.0,2026-08-08 21:00:00,2026-08-08 21:14:00,False
19,2026-08-08 21:15:00,15,249.0,2026-08-08 21:15:00,2026-08-08 21:29:00,False
19,2026-08-08 21:30:00,0,,,,True
20,2026-08-07 23:45:00,5,39.0,2026-08-07 23:55:00,2026-08-07 23:59:00,False
20,2026-08-08 00:00:00,15,108.0,2026-08-08 00:00:00,2026-08-08 00:14:00,False
20,2026-08-08 00:15:00,13,101.0,2026-08-08 00:15:00,2026-08-08 00:29:00,False
20,2026-08-08 00:30:00,12,76.0,2026-08-08 00:30:00,2026-08-08 00:44:00,False
20,2026-08-08 00:45:00,15,75.0,2026-08-08 00:45:00,2026-08-08 00:59:00,False
20,2026-08-08 01:00:00,13,71.0,2026-08-08 01:01:00,2026-08-08 01:14:00,False
20,2026-08-08 01:15:00,13,59.0,2026-08-08 01:15:00,2026-08-08 01:29:00,False
20,2026-08-08 01:30:00,11,54.0,2026-08-08 01:30:00,2026-08-08 01:44:00,False
20,2026-08-08 01:45:00,12,78.0,2026-08-08 01:45:00,2026-08-08 01:58:00,False
20,2026-08-08 02:00:00,10,37.0,2026-08-08 02:02:00,2026-08-08 02:14:00,False
20,2026-08-08 02:15:00,14,56.0,2026-08-08 02:15:00,2026-08-08 02:29:00,False
20,2026-08-08 02:30:00,14,62.0,2026-08-08 02:30:00,2026-08-08 02:44:00,False
20,2026-08-08 02:45:00,14,47.0,2026-08-08 02:45:00,2026-08-08 02:59:00,False
20,2026-08-08 03:00:00,11,25.0,2026-08-08 03:00:00,2026-08-08 03:13:00,False
20,2026-08-08 03:15:00,9,20.0,2026-08-08 03:15:00,2026-08-08 03:29:00,False
20,2026-08-08 03:30:00,11,20.0,2026-08-08 03:30:00,2026-08-08 03:43:00,False
20,2026-08-08 03:45:00,6,9.0,2026-08-08 03:47:00,2026-08-08 03:59:00,False
20,2026-08-08 04:00:00,6,7.0,2026-08-08 04:02:00,2026-08-08 04:14:00,False
